Timestamp,Cliente,Ambiente,Sección,Descripción,Versión,P95 (ms) actual,Cantidad de muestras
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,V1.12.3,887.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,V1.12.3,504.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,V1.12.3,478.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Última semana con método MWR,V1.12.3,490.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Última semana con método TWR,V1.12.3,510.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Último año con método MWR,V1.12.3,1866.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Último año con método TWR,V1.12.3,2168.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Último mes con método MWR,V1.12.3,709.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Último mes con método TWR,V1.12.3,579.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,V1.12.3,751.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,V1.12.3,948.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Primer ingreso al portfolio Fondo de Garantia CFI,V1.12.3,2069.0,1
2026-05-05T13:56:56-03:00,CFI,Production,Rendimiento,Segundo ingreso al portfolio Fondo de Garantia CFI,V1.12.3,1133.0,1
