Timestamp,Ambiente,Cliente,Versión,Muestra,Sección,Descripción,Usuario,Usuarios concurrentes,Tiempo (ms),Comentarios
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Primer ingreso al portfolio Fondo de Obra Social,1,2,4232,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último año con método MWR,1,2,1538,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,1,2,6082,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,1,2,1031,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,1,2,734,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último mes con método MWR,1,2,506,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,1,2,544,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Última semana con método MWR,1,2,451,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último año con método TWR,1,2,1488,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,1,2,4669,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,1,2,1192,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,1,2,712,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último mes con método TWR,1,2,540,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,1,2,447,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Última semana con método TWR,1,2,419,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Primer ingreso al portfolio Fondo de Garantia CFI,1,2,6234,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Último año con método MWR,1,2,2710,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,1,2,6030,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,1,2,1114,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,1,2,1333,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Último mes con método MWR,1,2,553,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,1,2,525,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Última semana con método MWR,1,2,1033,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Último año con método TWR,1,2,2109,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,1,2,6187,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,1,2,4990,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,1,2,764,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Último mes con método TWR,1,2,579,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,1,2,711,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Última semana con método TWR,1,2,508,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Segundo ingreso al portfolio Total,1,2,5298,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Último año con método MWR,1,2,4642,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,1,2,10937,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,1,2,2132,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,1,2,1180,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Último mes con método MWR,1,2,877,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,1,2,645,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Última semana con método MWR,1,2,569,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Último año con método TWR,1,2,2345,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,1,2,13548,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,1,2,1886,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,1,2,2096,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Último mes con método TWR,1,2,3310,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,1,2,776,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Última semana con método TWR,1,2,599,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Segundo ingreso al portfolio CFI,1,2,1530,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Último año con método MWR,1,2,1969,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,1,2,6841,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,1,2,3267,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,1,2,3584,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Último mes con método MWR,1,2,938,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,1,2,649,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Última semana con método MWR,1,2,500,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Último año con método TWR,1,2,2637,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,1,2,7881,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,1,2,1236,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,1,2,841,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Último mes con método TWR,1,2,563,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,1,2,478,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Última semana con método TWR,1,2,606,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Segundo ingreso al portfolio FFI,1,2,1619,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último año con método MWR,1,2,1709,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,1,2,6432,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,1,2,1367,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,1,2,5433,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último mes con método MWR,1,2,655,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,1,2,571,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Última semana con método MWR,1,2,486,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último año con método TWR,1,2,1639,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,1,2,5755,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,1,2,1826,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,1,2,897,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último mes con método TWR,1,2,616,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,1,2,566,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Última semana con método TWR,1,2,473,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Segundo ingreso al portfolio FPC,1,2,1408,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Último año con método MWR,1,2,2937,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,1,2,5654,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,1,2,1186,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,1,2,813,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Último mes con método MWR,1,2,4473,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,1,2,885,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Última semana con método MWR,1,2,703,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Último año con método TWR,1,2,1697,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,1,2,9336,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,1,2,975,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,1,2,797,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Último mes con método TWR,1,2,941,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,1,2,1895,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Última semana con método TWR,1,2,1043,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Segundo ingreso al portfolio Fondo de Obra Social,1,2,1728,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Último año con método MWR,1,2,6186,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,1,2,4116,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,1,2,1513,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,1,2,831,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Último mes con método MWR,1,2,3928,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,1,2,556,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Última semana con método MWR,1,2,445,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Último año con método TWR,1,2,1622,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,1,2,5181,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,1,2,3031,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,1,2,785,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Último mes con método TWR,1,2,523,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,1,2,542,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Última semana con método TWR,1,2,484,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Segundo ingreso al portfolio Fondo de Garantia CFI,1,2,1243,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Último año con método MWR,1,2,1933,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,1,2,10556,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,1,2,1249,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,1,2,931,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Último mes con método MWR,1,2,532,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,1,2,608,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Última semana con método MWR,1,2,461,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Último año con método TWR,1,2,1538,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,1,2,5410,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,1,2,1241,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,1,2,879,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Último mes con método TWR,1,2,582,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,1,2,530,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Fondo de Garantia CFI: Segundo ingreso a la carta de rendimiento Última semana con método TWR,1,2,450,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Login,Ingreso al admin de MPC y setup de portfolios,2,2,23036,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Ingreso a MPC,2,2,8661,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Primer ingreso al menú Rendimiento,2,2,4799,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Primer ingreso al portfolio Total,2,2,55079,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Último año con método MWR,2,2,3048,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,2,2,11597,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,2,2,2117,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,2,2,4046,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Último mes con método MWR,2,2,1088,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,2,2,811,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Última semana con método MWR,2,2,727,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Cambio de método de rentabilidad a TWR,2,2,37524,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Último año con método TWR,2,2,3128,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,2,2,16456,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,2,2,3160,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,2,2,1344,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Último mes con método TWR,2,2,857,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,2,2,1156,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Última semana con método TWR,2,2,1274,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Primer ingreso al portfolio CFI,2,2,9618,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Último año con método MWR,2,2,1789,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,2,2,8900,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,2,2,3155,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,2,2,1798,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Último mes con método MWR,2,2,751,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,2,2,965,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Última semana con método MWR,2,2,579,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Último año con método TWR,2,2,1764,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,2,2,7284,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,2,2,1794,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,2,2,944,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Último mes con método TWR,2,2,682,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,2,2,1934,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Última semana con método TWR,2,2,632,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Primer ingreso al portfolio FFI,2,2,4891,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Último año con método MWR,2,2,5704,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,2,2,7163,
2026-08-14T16:35:48-03:00,Testing,CFI,V1.12.4,23,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,2,2,1612,
