Timestamp,Sección,P95 (ms)
2026-01-20T12:20:30-03:00,Rendimiento,2870.15
2026-01-23T12:16:34-03:00,Agenda,13540.35
2026-01-23T12:16:34-03:00,Home,19459.4
2026-01-23T12:16:34-03:00,Mi dinero,60197.55
2026-01-23T12:16:34-03:00,Mis operaciones,34899.0
2026-01-23T12:16:34-03:00,Mis portfolios,12331.2
2026-01-23T12:16:34-03:00,Rendimiento,2921.9
2026-01-27T12:38:29-03:00,Agenda,13741.25
2026-01-27T12:38:29-03:00,Home,40728.0
2026-01-27T12:38:29-03:00,Mi dinero,118539.6
2026-01-27T12:38:29-03:00,Mis operaciones,49831.85
2026-01-27T12:38:29-03:00,Mis portfolios,32711.9
2026-01-27T12:38:29-03:00,Rendimiento,2580.7
2026-01-27T14:04:52-03:00,Agenda,7706.2
2026-01-27T14:04:52-03:00,Home,35620.2
2026-01-27T14:04:52-03:00,Mi dinero,75093.15
2026-01-27T14:04:52-03:00,Mis operaciones,61016.3
2026-01-27T14:04:52-03:00,Mis portfolios,24450.55
2026-01-27T14:04:52-03:00,Rendimiento,2563.6
2026-01-29T09:56:14-03:00,Agenda,7575.7
2026-01-29T09:56:14-03:00,Home,14886.4
2026-01-29T09:56:14-03:00,Mi dinero,54192.15
2026-01-29T09:56:14-03:00,Mis operaciones,39068.2
2026-01-29T09:56:14-03:00,Mis portfolios,12035.3
2026-01-29T09:56:14-03:00,Rendimiento,2682.55
2026-01-29T12:27:57-03:00,Agenda,7452.25
2026-01-29T12:27:57-03:00,Home,37385.2
2026-01-29T12:27:57-03:00,Mi dinero,89183.85
2026-01-29T12:27:57-03:00,Mis operaciones,47026.95
2026-01-29T12:27:57-03:00,Mis portfolios,22967.2
2026-01-29T12:27:57-03:00,Rendimiento,3059.25
2026-01-30T09:21:48-03:00,Agenda,8149.25
2026-01-30T09:21:48-03:00,Home,15285.2
2026-01-30T09:21:48-03:00,Mi dinero,60509.8
2026-01-30T09:21:48-03:00,Mis operaciones,50537.45
2026-01-30T09:21:48-03:00,Mis portfolios,12545.3
2026-01-30T09:21:48-03:00,Rendimiento,2680.7
2026-01-30T12:26:20-03:00,Agenda,7824.4
2026-01-30T12:26:20-03:00,Home,39529.4
2026-01-30T12:26:20-03:00,Mi dinero,89168.7
2026-01-30T12:26:20-03:00,Mis operaciones,54723.45
2026-01-30T12:26:20-03:00,Mis portfolios,20683.85
2026-01-30T12:26:20-03:00,Rendimiento,2492.9
2026-01-30T17:01:30-03:00,Agenda,9623.8
2026-01-30T17:01:30-03:00,Home,15600.2
2026-01-30T17:01:30-03:00,Mi dinero,98062.9
2026-01-30T17:01:30-03:00,Mis depositarios,3801.85
2026-01-30T17:01:30-03:00,Mis operaciones,72953.95
2026-01-30T17:01:30-03:00,Mis portfolios,12870.85
2026-01-30T17:01:30-03:00,Rendimiento,2931.1
2026-02-02T12:35:54-03:00,Agenda,7384.15
2026-02-02T12:35:54-03:00,Home,22495.6
2026-02-02T12:35:54-03:00,Mi dinero,73674.2
2026-02-02T12:35:54-03:00,Mis depositarios,3734.5
2026-02-02T12:35:54-03:00,Mis operaciones,49748.0
2026-02-02T12:35:54-03:00,Mis portfolios,8783.0
2026-02-02T12:35:54-03:00,Rendimiento,3053.45
2026-02-02T12:35:54-03:00,Resultado,34809.8
2026-02-03T12:39:28-03:00,Agenda,9278.9
2026-02-03T12:39:28-03:00,Home,15753.2
2026-02-03T12:39:28-03:00,Mi dinero,81310.05
2026-02-03T12:39:28-03:00,Mis depositarios,3756.3
2026-02-03T12:39:28-03:00,Mis operaciones,60261.5
2026-02-03T12:39:28-03:00,Mis portfolios,6048.85
2026-02-03T12:39:28-03:00,Rendimiento,2956.6
2026-02-03T12:39:28-03:00,Resultado,47064.2
2026-02-06T12:39:09-03:00,Agenda,12240.8
2026-02-06T12:39:09-03:00,Home,14899.8
2026-02-06T12:39:09-03:00,Mi dinero,96721.25
2026-02-06T12:39:09-03:00,Mis depositarios,5688.85
2026-02-06T12:39:09-03:00,Mis operaciones,74883.75
2026-02-06T12:39:09-03:00,Mis portfolios,7073.85
2026-02-06T12:39:09-03:00,Rendimiento,2583.2
2026-02-06T12:39:09-03:00,Resultado,67481.9
2026-02-10T12:51:39-03:00,Agenda,21018.3
2026-02-10T12:51:39-03:00,Home,11294.8
2026-02-10T12:51:39-03:00,Mi dinero,240088.0
2026-02-10T12:51:39-03:00,Mis depositarios,4106.2
2026-02-10T12:51:39-03:00,Mis operaciones,71188.7
2026-02-10T12:51:39-03:00,Mis portfolios,35003.95
2026-02-10T12:51:39-03:00,Rendimiento,2952.45
2026-02-10T12:51:39-03:00,Resultado,21730.0
2026-02-11T12:43:19-03:00,Agenda,10298.25
2026-02-11T12:43:19-03:00,Home,11071.2
2026-02-11T12:43:19-03:00,Mi dinero,73907.25
2026-02-11T12:43:19-03:00,Mis depositarios,3397.6
2026-02-11T12:43:19-03:00,Mis operaciones,42712.65
2026-02-11T12:43:19-03:00,Mis portfolios,55958.2
2026-02-11T12:43:19-03:00,Rendimiento,2731.05
2026-02-11T12:43:19-03:00,Resultado,41781.4
2026-02-12T14:23:56-03:00,Agenda,7621.85
2026-02-12T14:23:56-03:00,Home,12904.0
2026-02-12T14:23:56-03:00,Mi dinero,143385.0
2026-02-12T14:23:56-03:00,Mis depositarios,3705.55
2026-02-12T14:23:56-03:00,Mis operaciones,86948.95
2026-02-12T14:23:56-03:00,Mis portfolios,50155.25
2026-02-12T14:23:56-03:00,Rendimiento,2895.2
2026-02-12T14:23:56-03:00,Resultado,42902.9
2026-02-13T12:34:43-03:00,Agenda,7505.8
2026-02-13T12:34:43-03:00,Home,26697.4
2026-02-13T12:34:43-03:00,Mi dinero,60089.65
2026-02-13T12:34:43-03:00,Mis depositarios,3306.85
2026-02-13T12:34:43-03:00,Mis operaciones,38196.6
2026-02-13T12:34:43-03:00,Mis portfolios,21393.5
2026-02-13T12:34:43-03:00,Rendimiento,2724.95
2026-02-13T12:34:43-03:00,Resultado,21405.8
2026-02-16T12:34:38-03:00,Agenda,9842.2
2026-02-16T12:34:38-03:00,Home,26452.2
2026-02-16T12:34:38-03:00,Mi dinero,70022.8
2026-02-16T12:34:38-03:00,Mis depositarios,3380.2
2026-02-16T12:34:38-03:00,Mis operaciones,46503.55
2026-02-16T12:34:38-03:00,Mis portfolios,9317.25
2026-02-16T12:34:38-03:00,Rendimiento,2775.5
2026-02-16T12:34:38-03:00,Resultado,19683.4
2026-02-17T12:43:51-03:00,Agenda,40443.35
2026-02-17T12:43:51-03:00,Home,60687.6
2026-02-17T12:43:51-03:00,Mi dinero,174682.65
2026-02-17T12:43:51-03:00,Mis depositarios,3614.6
2026-02-17T12:43:51-03:00,Mis operaciones,54526.15
2026-02-17T12:43:51-03:00,Mis portfolios,12211.85
2026-02-17T12:43:51-03:00,Rendimiento,2979.6
2026-02-17T12:43:51-03:00,Resultado,27948.7
2026-02-18T12:38:44-03:00,Agenda,53570.45
2026-02-18T12:38:44-03:00,Home,12226.4
2026-02-18T12:38:44-03:00,Mi dinero,75413.2
2026-02-18T12:38:44-03:00,Mis depositarios,3385.35
2026-02-18T12:38:44-03:00,Mis operaciones,51885.2
2026-02-18T12:38:44-03:00,Mis portfolios,8593.9
2026-02-18T12:38:44-03:00,Rendimiento,2529.25
2026-02-18T12:38:44-03:00,Resultado,18283.6
2026-02-19T12:40:36-03:00,Agenda,34897.7
2026-02-19T12:40:36-03:00,Home,36092.4
2026-02-19T12:40:36-03:00,Mi dinero,118190.5
2026-02-19T12:40:36-03:00,Mis depositarios,3637.05
2026-02-19T12:40:36-03:00,Mis operaciones,55887.85
2026-02-19T12:40:36-03:00,Mis portfolios,9982.85
2026-02-19T12:40:36-03:00,Rendimiento,2935.4
2026-02-19T12:40:36-03:00,Resultado,32704.5
2026-02-20T12:36:56-03:00,Agenda,9225.1
2026-02-20T12:36:56-03:00,Home,15595.8
2026-02-20T12:36:56-03:00,Mi dinero,86455.7
2026-02-20T12:36:56-03:00,Mis depositarios,4910.25
2026-02-20T12:36:56-03:00,Mis operaciones,99483.05
2026-02-20T12:36:56-03:00,Mis portfolios,16990.55
2026-02-20T12:36:56-03:00,Rendimiento,2906.45
2026-02-20T12:36:56-03:00,Resultado,31864.8
2026-02-24T14:47:08-03:00,Agenda,8918.35
2026-02-24T14:47:08-03:00,Home,15061.6
2026-02-24T14:47:08-03:00,Mi dinero,123636.95
2026-02-24T14:47:08-03:00,Mis depositarios,3703.1
2026-02-24T14:47:08-03:00,Mis operaciones,90679.95
2026-02-24T14:47:08-03:00,Mis portfolios,12351.85
2026-02-24T14:47:08-03:00,Rendimiento,3352.4
2026-02-24T14:47:08-03:00,Resultado,43590.3
2026-02-25T12:42:21-03:00,Agenda,10509.2
2026-02-25T12:42:21-03:00,Home,35848.4
2026-02-25T12:42:21-03:00,Mi dinero,81371.4
2026-02-25T12:42:21-03:00,Mis depositarios,3585.95
2026-02-25T12:42:21-03:00,Mis operaciones,61603.25
2026-02-25T12:42:21-03:00,Mis portfolios,11287.8
2026-02-25T12:42:21-03:00,Rendimiento,2793.15
2026-02-25T12:42:21-03:00,Resultado,36511.5
2026-02-26T12:41:26-03:00,Agenda,8560.15
2026-02-26T12:41:26-03:00,Home,90550.6
2026-02-26T12:41:26-03:00,Mi dinero,77632.95
2026-02-26T12:41:26-03:00,Mis depositarios,3819.4
2026-02-26T12:41:26-03:00,Mis operaciones,60238.75
2026-02-26T12:41:26-03:00,Mis portfolios,12758.5
2026-02-26T12:41:26-03:00,Rendimiento,3113.6
2026-02-26T12:41:26-03:00,Resultado,32828.4
2026-02-27T12:36:38-03:00,Agenda,8089.7
2026-02-27T12:36:38-03:00,Home,16026.0
2026-02-27T12:36:38-03:00,Mi dinero,81216.35
2026-02-27T12:36:38-03:00,Mis depositarios,4044.85
2026-02-27T12:36:38-03:00,Mis operaciones,60361.35
2026-02-27T12:36:38-03:00,Mis portfolios,14198.3
2026-02-27T12:36:38-03:00,Rendimiento,3154.0
2026-02-27T12:36:38-03:00,Resultado,39632.1
2026-03-02T12:49:04-03:00,Agenda,19948.15
2026-03-02T12:49:04-03:00,Home,17259.4
2026-03-02T12:49:04-03:00,Mi dinero,229035.0
2026-03-02T12:49:04-03:00,Mis depositarios,8335.95
2026-03-02T12:49:04-03:00,Mis operaciones,102994.1
2026-03-02T12:49:04-03:00,Mis portfolios,11048.25
2026-03-02T12:49:04-03:00,Rendimiento,5460.3
2026-03-02T12:49:04-03:00,Resultado,48727.8
2026-03-03T12:36:18-03:00,Agenda,6878.7
2026-03-03T12:36:18-03:00,Home,9389.0
2026-03-03T12:36:18-03:00,Mi dinero,78525.2
2026-03-03T12:36:18-03:00,Mis depositarios,3243.45
2026-03-03T12:36:18-03:00,Mis operaciones,47206.85
2026-03-03T12:36:18-03:00,Mis portfolios,5765.2
2026-03-03T12:36:18-03:00,Rendimiento,2616.0
2026-03-03T12:36:18-03:00,Resultado,32512.9
2026-03-04T12:41:47-03:00,Agenda,59184.15
2026-03-04T12:41:47-03:00,Home,49051.6
2026-03-04T12:41:47-03:00,Mi dinero,295668.75
2026-03-04T12:41:47-03:00,Mis depositarios,2982.15
2026-03-04T12:41:47-03:00,Mis operaciones,39180.65
2026-03-04T12:41:47-03:00,Mis portfolios,5922.3
2026-03-04T12:41:47-03:00,Rendimiento,2445.2
2026-03-04T12:41:47-03:00,Resultado,36937.4
2026-03-05T12:39:00-03:00,Agenda,13027.45
2026-03-05T12:39:00-03:00,Home,12040.4
2026-03-05T12:39:00-03:00,Mi dinero,80730.75
2026-03-05T12:39:00-03:00,Mis depositarios,3047.2
2026-03-05T12:39:00-03:00,Mis operaciones,51818.7
2026-03-05T12:39:00-03:00,Mis portfolios,7846.45
2026-03-05T12:39:00-03:00,Rendimiento,2747.55
2026-03-05T12:39:00-03:00,Resultado,46931.1
2026-03-06T12:31:13-03:00,Agenda,23844.2
2026-03-06T12:31:13-03:00,Home,8982.2
2026-03-06T12:31:13-03:00,Mi dinero,92360.15
2026-03-06T12:31:13-03:00,Mis depositarios,3162.5
2026-03-06T12:31:13-03:00,Mis operaciones,53062.95
2026-03-06T12:31:13-03:00,Mis portfolios,6059.45
2026-03-06T12:31:13-03:00,Rendimiento,2432.7
2026-03-06T12:31:13-03:00,Resultado,32934.5
2026-03-09T12:39:30-03:00,Agenda,9768.5
2026-03-09T12:39:30-03:00,Home,9906.0
2026-03-09T12:39:30-03:00,Mi dinero,85318.05
2026-03-09T12:39:30-03:00,Mis depositarios,3145.15
2026-03-09T12:39:30-03:00,Mis operaciones,62985.4
2026-03-09T12:39:30-03:00,Mis portfolios,6118.05
2026-03-09T12:39:30-03:00,Rendimiento,2616.1
2026-03-09T12:39:30-03:00,Resultado,30591.5
2026-03-10T12:38:24-03:00,Agenda,8617.65
2026-03-10T12:38:24-03:00,Home,16939.8
2026-03-10T12:38:24-03:00,Mi dinero,49650.55
2026-03-10T12:38:24-03:00,Mis depositarios,2978.0
2026-03-10T12:38:24-03:00,Mis operaciones,40253.9
2026-03-10T12:38:24-03:00,Mis portfolios,7462.85
2026-03-10T12:38:24-03:00,Rendimiento,2946.55
2026-03-10T12:38:24-03:00,Resultado,32675.3
2026-03-11T12:35:19-03:00,Agenda,7776.9
2026-03-11T12:35:19-03:00,Home,11924.2
2026-03-11T12:35:19-03:00,Mi dinero,60761.2
2026-03-11T12:35:19-03:00,Mis depositarios,3396.25
2026-03-11T12:35:19-03:00,Mis operaciones,36101.5
2026-03-11T12:35:19-03:00,Mis portfolios,7053.6
2026-03-11T12:35:19-03:00,Rendimiento,2819.4
2026-03-11T12:35:19-03:00,Resultado,45272.8
2026-03-12T12:38:18-03:00,Agenda,9759.1
2026-03-12T12:38:18-03:00,Home,10050.2
2026-03-12T12:38:18-03:00,Mi dinero,64772.0
2026-03-12T12:38:18-03:00,Mis depositarios,3493.2
2026-03-12T12:38:18-03:00,Mis operaciones,43776.95
2026-03-12T12:38:18-03:00,Mis portfolios,8589.65
2026-03-12T12:38:18-03:00,Rendimiento,2643.25
2026-03-12T12:38:18-03:00,Resultado,31066.1
2026-03-16T12:49:24-03:00,Agenda,9939.1
2026-03-16T12:49:24-03:00,Home,11248.4
2026-03-16T12:49:24-03:00,Mi dinero,65210.75
2026-03-16T12:49:24-03:00,Mis depositarios,2811.1
2026-03-16T12:49:24-03:00,Mis operaciones,40874.65
2026-03-16T12:49:24-03:00,Mis portfolios,7117.25
2026-03-16T12:49:24-03:00,Rendimiento,2565.3
2026-03-16T12:49:24-03:00,Resultado,32619.5
2026-03-17T12:42:15-03:00,Agenda,8275.0
2026-03-17T12:42:15-03:00,Home,11071.4
2026-03-17T12:42:15-03:00,Mi dinero,76147.15
2026-03-17T12:42:15-03:00,Mis depositarios,2935.7
2026-03-17T12:42:15-03:00,Mis operaciones,37526.2
2026-03-17T12:42:15-03:00,Mis portfolios,7999.8
2026-03-17T12:42:15-03:00,Rendimiento,2782.5
2026-03-17T12:42:15-03:00,Resultado,37870.6
2026-03-18T12:46:22-03:00,Agenda,9364.5
2026-03-18T12:46:22-03:00,Home,22280.4
2026-03-18T12:46:22-03:00,Mi dinero,63585.9
2026-03-18T12:46:22-03:00,Mis depositarios,3239.7
2026-03-18T12:46:22-03:00,Mis operaciones,38045.9
2026-03-18T12:46:22-03:00,Mis portfolios,8099.75
2026-03-18T12:46:22-03:00,Rendimiento,2621.65
2026-03-18T12:46:22-03:00,Resultado,34422.1
2026-03-19T12:36:33-03:00,Agenda,6834.15
2026-03-19T12:36:33-03:00,Home,38554.4
2026-03-19T12:36:33-03:00,Mi dinero,62665.0
2026-03-19T12:36:33-03:00,Mis depositarios,3429.1
2026-03-19T12:36:33-03:00,Mis operaciones,45126.6
2026-03-19T12:36:33-03:00,Mis portfolios,8984.0
2026-03-19T12:36:33-03:00,Rendimiento,2508.2
2026-03-19T12:36:33-03:00,Resultado,39466.9
2026-03-20T12:35:00-03:00,Agenda,10875.95
2026-03-20T12:35:00-03:00,Home,11517.4
2026-03-20T12:35:00-03:00,Mi dinero,75159.85
2026-03-20T12:35:00-03:00,Mis depositarios,3011.5
2026-03-20T12:35:00-03:00,Mis operaciones,43892.75
2026-03-20T12:35:00-03:00,Mis portfolios,8505.8
2026-03-20T12:35:00-03:00,Rendimiento,2585.0
2026-03-20T12:35:00-03:00,Resultado,38459.4
2026-03-23T12:43:02-03:00,Agenda,10713.35
2026-03-23T12:43:02-03:00,Home,15246.0
2026-03-23T12:43:02-03:00,Mi dinero,84398.55
2026-03-23T12:43:02-03:00,Mis depositarios,3534.75
2026-03-23T12:43:02-03:00,Mis operaciones,46727.25
2026-03-23T12:43:02-03:00,Mis portfolios,10615.65
2026-03-23T12:43:02-03:00,Rendimiento,2767.2
2026-03-23T12:43:02-03:00,Resultado,42389.2
2026-03-24T12:44:34-03:00,Agenda,12196.7
2026-03-24T12:44:34-03:00,Home,12398.2
2026-03-24T12:44:34-03:00,Mi dinero,75241.7
2026-03-24T12:44:34-03:00,Mis depositarios,3032.55
2026-03-24T12:44:34-03:00,Mis operaciones,41340.55
2026-03-24T12:44:34-03:00,Mis portfolios,9198.25
2026-03-24T12:44:34-03:00,Rendimiento,2657.95
2026-03-24T12:44:34-03:00,Resultado,41845.0
2026-03-25T12:44:47-03:00,Agenda,9236.95
2026-03-25T12:44:47-03:00,Home,13007.6
2026-03-25T12:44:47-03:00,Mi dinero,72195.6
2026-03-25T12:44:47-03:00,Mis depositarios,3331.75
2026-03-25T12:44:47-03:00,Mis operaciones,40044.9
2026-03-25T12:44:47-03:00,Mis portfolios,9008.85
2026-03-25T12:44:47-03:00,Rendimiento,2658.2
2026-03-25T12:44:47-03:00,Resultado,32898.0
2026-03-26T12:51:31-03:00,Agenda,11874.9
2026-03-26T12:51:31-03:00,Home,15307.6
2026-03-26T12:51:31-03:00,Mi dinero,134143.55
2026-03-26T12:51:31-03:00,Mis depositarios,3397.55
2026-03-26T12:51:31-03:00,Mis operaciones,48416.8
2026-03-26T12:51:31-03:00,Mis portfolios,11846.9
2026-03-26T12:51:31-03:00,Rendimiento,3031.2
2026-03-26T12:51:31-03:00,Resultado,42043.5
2026-03-27T12:37:57-03:00,Agenda,10427.9
2026-03-27T12:37:57-03:00,Home,13277.0
2026-03-27T12:37:57-03:00,Mi dinero,68364.35
2026-03-27T12:37:57-03:00,Mis depositarios,3446.4
2026-03-27T12:37:57-03:00,Mis operaciones,51465.7
2026-03-27T12:37:57-03:00,Mis portfolios,12736.95
2026-03-27T12:37:57-03:00,Rendimiento,3130.35
2026-03-27T12:37:57-03:00,Resultado,34983.8
2026-03-30T12:50:16-03:00,Agenda,8592.5
2026-03-30T12:50:16-03:00,Home,16599.8
2026-03-30T12:50:16-03:00,Mi dinero,91242.45
2026-03-30T12:50:16-03:00,Mis depositarios,3637.65
2026-03-30T12:50:16-03:00,Mis operaciones,43327.75
2026-03-30T12:50:16-03:00,Mis portfolios,10902.7
2026-03-30T12:50:16-03:00,Rendimiento,2751.7
2026-03-30T12:50:16-03:00,Resultado,43751.6
2026-03-31T12:49:58-03:00,Agenda,10688.85
2026-03-31T12:49:58-03:00,Home,20855.4
2026-03-31T12:49:58-03:00,Mi dinero,87089.75
2026-03-31T12:49:58-03:00,Mis depositarios,3406.2
2026-03-31T12:49:58-03:00,Mis operaciones,53001.3
2026-03-31T12:49:58-03:00,Mis portfolios,11963.65
2026-03-31T12:49:58-03:00,Rendimiento,2722.2
2026-03-31T12:49:58-03:00,Resultado,49063.6
2026-04-01T12:49:21-03:00,Agenda,15494.25
2026-04-01T12:49:21-03:00,Home,8761.2
2026-04-01T12:49:21-03:00,Mi dinero,66805.85
2026-04-01T12:49:21-03:00,Mis depositarios,3344.55
2026-04-01T12:49:21-03:00,Mis operaciones,39645.8
2026-04-01T12:49:21-03:00,Mis portfolios,5962.25
2026-04-01T12:49:21-03:00,Rendimiento,2671.7
2026-04-01T12:49:21-03:00,Resultado,38359.9
2026-04-02T12:44:46-03:00,Agenda,10232.3
2026-04-02T12:44:46-03:00,Home,79307.0
2026-04-02T12:44:46-03:00,Mi dinero,71258.0
2026-04-02T12:44:46-03:00,Mis depositarios,3348.45
2026-04-02T12:44:46-03:00,Mis operaciones,43881.5
2026-04-02T12:44:46-03:00,Mis portfolios,5895.85
2026-04-02T12:44:46-03:00,Rendimiento,2678.9
2026-04-02T12:44:46-03:00,Resultado,36967.3
2026-04-03T12:33:32-03:00,Agenda,9061.6
2026-04-03T12:33:32-03:00,Home,9630.4
2026-04-03T12:33:32-03:00,Mi dinero,67855.95
2026-04-03T12:33:32-03:00,Mis depositarios,3035.8
2026-04-03T12:33:32-03:00,Mis operaciones,38598.3
2026-04-03T12:33:32-03:00,Mis portfolios,4830.05
2026-04-03T12:33:32-03:00,Rendimiento,2325.5
2026-04-03T12:33:32-03:00,Resultado,34961.4
2026-04-06T12:33:46-03:00,Agenda,7760.65
2026-04-06T12:33:46-03:00,Home,8950.0
2026-04-06T12:33:46-03:00,Mi dinero,59198.45
2026-04-06T12:33:46-03:00,Mis depositarios,2872.5
2026-04-06T12:33:46-03:00,Mis operaciones,29517.9
2026-04-06T12:33:46-03:00,Mis portfolios,4956.95
2026-04-06T12:33:46-03:00,Rendimiento,2398.6
2026-04-06T12:33:46-03:00,Resultado,41303.5
2026-04-07T12:49:45-03:00,Agenda,9259.6
2026-04-07T12:49:45-03:00,Home,16304.0
2026-04-07T12:49:45-03:00,Mi dinero,71453.8
2026-04-07T12:49:45-03:00,Mis depositarios,3132.75
2026-04-07T12:49:45-03:00,Mis operaciones,45159.7
2026-04-07T12:49:45-03:00,Mis portfolios,6262.95
2026-04-07T12:49:45-03:00,Rendimiento,2610.25
2026-04-07T12:49:45-03:00,Resultado,39207.0
2026-04-08T12:51:28-03:00,Agenda,11072.8
2026-04-08T12:51:28-03:00,Home,25253.2
2026-04-08T12:51:28-03:00,Mi dinero,110281.65
2026-04-08T12:51:28-03:00,Mis depositarios,3278.45
2026-04-08T12:51:28-03:00,Mis operaciones,42548.0
2026-04-08T12:51:28-03:00,Mis portfolios,6208.35
2026-04-08T12:51:28-03:00,Rendimiento,2789.3
2026-04-08T12:51:28-03:00,Resultado,39730.4
2026-04-09T12:51:48-03:00,Agenda,10557.25
2026-04-09T12:51:48-03:00,Home,21942.2
2026-04-09T12:51:48-03:00,Mi dinero,68683.4
2026-04-09T12:51:48-03:00,Mis depositarios,3321.0
2026-04-09T12:51:48-03:00,Mis operaciones,42191.65
2026-04-09T12:51:48-03:00,Mis portfolios,6578.9
2026-04-09T12:51:48-03:00,Rendimiento,2653.9
2026-04-09T12:51:48-03:00,Resultado,44196.0
2026-04-10T12:36:50-03:00,Agenda,6927.95
2026-04-10T12:36:50-03:00,Home,22576.8
2026-04-10T12:36:50-03:00,Mi dinero,56973.9
2026-04-10T12:36:50-03:00,Mis depositarios,3072.55
2026-04-10T12:36:50-03:00,Mis operaciones,39313.3
2026-04-10T12:36:50-03:00,Mis portfolios,6846.7
2026-04-10T12:36:50-03:00,Rendimiento,2714.8
2026-04-10T12:36:50-03:00,Resultado,45902.4
2026-04-13T12:48:09-03:00,Agenda,6982.95
2026-04-13T12:48:09-03:00,Home,9666.8
2026-04-13T12:48:09-03:00,Mi dinero,66251.15
2026-04-13T12:48:09-03:00,Mis depositarios,3014.25
2026-04-13T12:48:09-03:00,Mis operaciones,39476.1
2026-04-13T12:48:09-03:00,Mis portfolios,6805.5
2026-04-13T12:48:09-03:00,Rendimiento,2655.5
2026-04-13T12:48:09-03:00,Resultado,37941.7
2026-04-14T12:49:19-03:00,Agenda,25375.95
2026-04-14T12:49:19-03:00,Home,122730.8
2026-04-14T12:49:19-03:00,Mi dinero,104766.25
2026-04-14T12:49:19-03:00,Mis depositarios,2809.0
2026-04-14T12:49:19-03:00,Mis operaciones,32478.1
2026-04-14T12:49:19-03:00,Mis portfolios,6987.3
2026-04-14T12:49:19-03:00,Rendimiento,2555.0
2026-04-14T12:49:19-03:00,Resultado,33826.2
2026-04-15T12:46:22-03:00,Agenda,7452.2
2026-04-15T12:46:22-03:00,Home,10394.8
2026-04-15T12:46:22-03:00,Mi dinero,64799.3
2026-04-15T12:46:22-03:00,Mis depositarios,3112.85
2026-04-15T12:46:22-03:00,Mis operaciones,32880.3
2026-04-15T12:46:22-03:00,Mis portfolios,7255.6
2026-04-15T12:46:22-03:00,Rendimiento,2721.35
2026-04-15T12:46:22-03:00,Resultado,45221.2
2026-04-20T12:54:17-03:00,Agenda,52261.25
2026-04-20T12:54:17-03:00,Home,26100.2
2026-04-20T12:54:17-03:00,Mi dinero,109137.8
2026-04-20T12:54:17-03:00,Mis depositarios,3324.4
2026-04-20T12:54:17-03:00,Mis operaciones,29101.4
2026-04-20T12:54:17-03:00,Mis portfolios,25745.6
2026-04-20T12:54:17-03:00,Rendimiento,2646.65
2026-04-20T12:54:17-03:00,Resultado,65547.4
2026-04-21T12:47:32-03:00,Agenda,9923.4
2026-04-21T12:47:32-03:00,Home,10917.8
2026-04-21T12:47:32-03:00,Mi dinero,82988.4
2026-04-21T12:47:32-03:00,Mis depositarios,2868.95
2026-04-21T12:47:32-03:00,Mis operaciones,29630.6
2026-04-21T12:47:32-03:00,Mis portfolios,7663.9
2026-04-21T12:47:32-03:00,Rendimiento,2054.7
2026-04-21T12:47:32-03:00,Resultado,37713.9
2026-04-22T12:51:42-03:00,Agenda,19640.4
2026-04-22T12:51:42-03:00,Home,12695.4
2026-04-22T12:51:42-03:00,Mi dinero,85778.75
2026-04-22T12:51:42-03:00,Mis depositarios,3208.65
2026-04-22T12:51:42-03:00,Mis operaciones,33564.25
2026-04-22T12:51:42-03:00,Mis portfolios,8720.45
2026-04-22T12:51:42-03:00,Rendimiento,2478.15
2026-04-22T12:51:42-03:00,Resultado,54534.9
2026-04-24T12:49:32-03:00,Agenda,8132.05
2026-04-24T12:49:32-03:00,Home,59143.6
2026-04-24T12:49:32-03:00,Mi dinero,79772.0
2026-04-24T12:49:32-03:00,Mis depositarios,3434.55
2026-04-24T12:49:32-03:00,Mis operaciones,44789.0
2026-04-24T12:49:32-03:00,Mis portfolios,10053.25
2026-04-24T12:49:32-03:00,Rendimiento,2622.75
2026-04-24T12:49:32-03:00,Resultado,43631.3
2026-04-27T12:55:45-03:00,Agenda,20798.7
2026-04-27T12:55:45-03:00,Home,11465.4
2026-04-27T12:55:45-03:00,Mi dinero,80906.25
2026-04-27T12:55:45-03:00,Mis depositarios,2762.55
2026-04-27T12:55:45-03:00,Mis operaciones,39541.25
2026-04-27T12:55:45-03:00,Mis portfolios,8908.8
2026-04-27T12:55:45-03:00,Rendimiento,2290.9
2026-04-27T12:55:45-03:00,Resultado,47605.5
2026-04-28T14:53:43-03:00,Agenda,9294.35
2026-04-28T14:53:43-03:00,Home,14683.6
2026-04-28T14:53:43-03:00,Mi dinero,85388.4
2026-04-28T14:53:43-03:00,Mis depositarios,3302.4
2026-04-28T14:53:43-03:00,Mis operaciones,51215.65
2026-04-28T14:53:43-03:00,Mis portfolios,10641.9
2026-04-28T14:53:43-03:00,Rendimiento,3291.1
2026-04-28T14:53:43-03:00,Resultado,49495.5
2026-04-29T13:01:57-03:00,Agenda,15115.0
2026-04-29T13:01:57-03:00,Home,14636.2
2026-04-29T13:01:57-03:00,Mi dinero,104993.4
2026-04-29T13:01:57-03:00,Mis depositarios,3571.25
2026-04-29T13:01:57-03:00,Mis operaciones,41330.35
2026-04-29T13:01:57-03:00,Mis portfolios,10372.1
2026-04-29T13:01:57-03:00,Rendimiento,3291.75
2026-04-29T13:01:57-03:00,Resultado,42421.4
2026-04-30T12:58:01-03:00,Agenda,11900.85
2026-04-30T12:58:01-03:00,Home,15717.8
